,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
32015106,Upper middle income,UMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,106.44149017334
32018771,World,WLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.130416870117
32022436,Afghanistan,AFG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.817420959473
32026101,Albania,ALB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.59384155273442
32029766,Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.287208557129
32048091,Argentina,ARG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,118.83519744873001
32051756,Armenia,ARM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.7112579345703
32055421,Aruba,ABW,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,114.23858642578101
32059086,Australia,AUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.01096343994101
32062751,Austria,AUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.68981170654301
32066416,Azerbaijan,AZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,94.2166595458984
32070081,"Bahamas, The",BHS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.84496307373001
32073746,Bahrain,BHR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.417137145996
32077411,Bangladesh,BGD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.4010467529297
32081076,Barbados,BRB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.2502975463867
32084741,Belarus,BLR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.4362030029297
32088406,Belgium,BEL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.840133666992
32092071,Belize,BLZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,113.730117797852
32095736,Benin,BEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.7934188842773
32099401,Bermuda,BMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.11438751220699
32103066,Bhutan,BTN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.6286392211914
32106731,Bolivia,BOL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,113.41432952880899
32114061,Botswana,BWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.64486694335899
32121391,British Virgin Islands,VGB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.6285934448242
32125056,Brunei Darussalam,BRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,111.76969909668001
32128721,Bulgaria,BGR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.64306640625
32132386,Burkina Faso,BFA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,62.0652389526367
32136051,Burundi,BDI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.04499816894501
32139716,Cabo Verde,CPV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,110.445938110352
32143381,Cambodia,KHM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,128.377532958984
32147046,Cameroon,CMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.31360626220699
32150711,Canada,CAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.6313095092773
32158041,Central African Republic,CAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,64.7545013427734
32161706,Chad,TCD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,71.2817077636719
32169036,Chile,CHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.991050720215
32172701,China,CHN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,104.75350952148399
32176366,Colombia,COL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,128.716293334961
32187361,"Congo, Rep.",COG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,112.168746948242
32191026,Costa Rica,CRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,114.782127380371
32194691,Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,69.16043090820311
32198356,Croatia,HRV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.70272827148399
32202021,Cuba,CUB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.2340774536133
32209351,Cyprus,CYP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.386909484863
32213016,Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.190948486328
32216681,Denmark,DNK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.3761978149414
32220346,Djibouti,DJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,46.781558990478494
32224011,Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.08496856689449
32227676,Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.68887329101601
32231341,Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,111.633743286133
32235006,"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.055809020996
32238671,El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,123.38379669189501
32246001,Eritrea,ERI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,68.0119171142578
32249666,Estonia,EST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.7019729614258
32253331,Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,83.4390106201172
32260661,Fiji,FJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,113.468002319336
32264326,Finland,FIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.1259613037109
32267991,France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,109.149971008301
32278986,"Gambia, The",GMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,88.5449066162109
32282651,Georgia,GEO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.61801147460899
32286316,Germany,DEU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,105.582000732422
32289981,Ghana,GHA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,95.35131072998051
32297311,Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.8906784057617
32311971,Guatemala,GTM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,112.270408630371
32315636,Guinea,GIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,80.93504333496091
32319301,Guinea-Bissau,GNB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,116.761993408203
32322966,Guyana,GUY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,92.9807662963867
32330296,Honduras,HND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,116.727439880371
32337626,Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.4026565551758
32341291,Iceland,ISL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.9458465576172
32348621,Indonesia,IDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,106.04538726806601
32352286,"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.69455718994101
32359616,Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,106.72678375244101
32366946,Israel,ISR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.620948791504
32370611,Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.49231719970699
32377941,Japan,JPN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.088912963867
32381606,Jordan,JOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.116310119629
32385271,Kazakhstan,KAZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.59597015380899
32388936,Kenya,KEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,105.573402404785
32392601,Kiribati,KIR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.41027069091801
32399931,"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.970848083496
32407261,Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.577980041504
32410926,Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.8511276245117
32414591,Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,113.84658813476601
32418256,Latvia,LVA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,94.9120712280273
32421921,Lebanon,LBN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.644271850586
32425586,Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,117.41223907470699
32429251,Liberia,LBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,92.5245513916016
32432916,Libya,LBY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,114.53955841064501
32436581,Liechtenstein,LIE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.511962890625
32440246,Lithuania,LTU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,95.70108032226558
32443911,Luxembourg,LUX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.463340759277
32447576,"Macao SAR, China",MAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.224639892578
32451241,"Macedonia, FYR",MKD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,92.5025787353516
32454906,Madagascar,MDG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,138.11169433593798
32458571,Malawi,MWI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,126.770889282227
32462236,Malaysia,MYS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.90177917480499
32465901,Maldives,MDV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,114.31374359130899
32469566,Mali,MLI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,76.0552291870117
32473231,Malta,MLT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,96.37454223632808
32476896,Marshall Islands,MHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,115.793899536133
32480561,Mauritania,MRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,93.197166442871
32484226,Mauritius,MUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.96549987793001
32487891,Mexico,MEX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.745498657227
32495221,Moldova,MDA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,96.6526718139648
32502551,Mongolia,MNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.796287536621
32506216,Montenegro,MNE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,116.996856689453
32509881,Morocco,MAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,105.005722045898
32513546,Mozambique,MOZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.03314208984379
32517211,Myanmar,MMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.8357620239258
32520876,Namibia,NAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.125633239746
32524541,Nauru,NRU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,104.344566345215
32528206,Nepal,NPL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,127.96835327148399
32531871,Netherlands,NLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.09317016601601
32539201,New Zealand,NZL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.037071228027
32542866,Nicaragua,NIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,124.765762329102
32546531,Niger,NER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,49.5366897583008
32550196,Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.672813415527
32557526,Norway,NOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.6391372680664
32561191,Oman,OMN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,86.202537536621
32564856,Pakistan,PAK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,84.9767608642578
32568521,Palau,PLW,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.983222961426
32572186,Panama,PAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.438270568848
32575851,Papua New Guinea,PNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,56.4042816162109
32579516,Paraguay,PRY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,109.108993530273
32583181,Peru,PER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,116.80021667480499
32586846,Philippines,PHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,104.031837463379
32590511,Poland,POL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,96.4701919555664
32594176,Portugal,PRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,118.26628112793001
32605171,Romania,ROU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,104.765327453613
32608836,Russian Federation,RUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,95.0465621948242
32612501,Rwanda,RWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,142.715316772461
32616166,Samoa,WSM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.60173034668001
32630826,Senegal,SEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,78.8282928466797
32634491,Serbia,SRB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.839546203613
32638156,Seychelles,SYC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.243942260742
32652816,Slovak Republic,SVK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.96124267578101
32656481,Slovenia,SVN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.39250183105499
32660146,Solomon Islands,SLB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,106.371841430664
32667476,South Africa,ZAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.18670654296879
32674806,Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,103.818603515625
32678471,Sri Lanka,LKA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.97540283203129
32685801,St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,107.405746459961
32696796,Sudan,SDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,66.2814788818359
32700461,Suriname,SUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,113.92315673828101
32704126,Swaziland,SWZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,108.17202758789101
32707791,Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,95.7123489379883
32711456,Switzerland,CHE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.735610961914
32715121,Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,119.220199584961
32718786,Tajikistan,TJK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,98.1818008422852
32722451,Tanzania,TZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,106.63478851318399
32726116,Thailand,THA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,96.8635101318359
32733446,Togo,TGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,116.599227905273
32737111,Tonga,TON,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,111.351387023926
32744441,Tunisia,TUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,109.77481079101601
32748106,Turkey,TUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.7080078125
32759101,Tuvalu,TUV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,100.06854248046899
32762766,Uganda,UGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,121.15673828125
32766431,Ukraine,UKR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,99.97496795654301
32770096,United Arab Emirates,ARE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,104.05671691894501
32773761,United Kingdom,GBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,105.048789978027
32777426,United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.598846435547
32781091,Uruguay,URY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,115.293807983398
32784756,Uzbekistan,UZB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,101.10418701171899
32788421,Vanuatu,VUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,111.66349792480499
32792086,"Venezuela, RB",VEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,102.73016357421899
32795751,Vietnam,VNM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,97.5871734619141
32803081,West Bank and Gaza,PSE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,87.1264495849609
32810411,Zambia,ZMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006-01-01,112.24160766601601
32817741,Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,96.0035400390625
32821406,East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,107.024208068848
32825071,East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,107.37793731689501
32828736,Euro area,EMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,106.01519775390601
32832401,Europe & Central Asia,ECS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,102.07057952880899
32836066,Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,99.6628265380859
32839731,European Union,EUU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,104.039497375488
32843396,Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,95.5709609985352
32847061,High income,HIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2007-01-01,102.84072875976601
